multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,imagen,patente_imagen,ratio,evidencia_visual
2619,81-ZF-JD,2020-03-06,10:47,129.0,60,AV SIEMPRE VIVA,R01,APELADA,69.0,66.0,,,0.0,False
2620,W326 AVE,2022-11-09,00:00,101.0,40,AV LIBERTADOR,,IMPAGA,61.0,59.0,,,0.0,False
2624,UW3932,1932-01-01,00:00,158.0,80,RUTA 9,R02,ERROR,78.0,74.0,,,0.0,False
2630,99 998 68,2021-12-30,00:00,108.0,60,AV SIEMPRE VIVA,R01,IMPAGA,48.0,45.0,,,0.0,False
2634,HF 58 HXP,2023-12-30,19:52,97.0,40,AV SIEMPRE VIVA,R02,PAGADA,57.0,55.0,,,0.0,False
2636,WE FLYN,1932-01-01,09:48,124.0,80,AV LIBERTADOR,R02,APELADA,44.0,40.0,,,0.0,False
2637,VY 90 540,1932-01-01,09:49,55.0,40,AV LIBERTADOR,R02,APELADA,15.0,13.0,,,0.0,False
2639,57 777 70,2021-09-08,10:48,78.0,40,AV LIBERTADOR,R03,IMPAGA,38.0,36.0,,,0.0,False
2641,J1S1,1932-01-01,19:53,147.0,80,RUTA 9,R03,IMPAGA,67.0,63.0,,,0.0,False
2643,T0Y DR,2020-03-18,15:33,86.0,60,AV LIBERTADOR,,IMPAGA,26.0,23.0,,,0.0,False
2645,GN64 OTP,2021-06-24,10:48,83.0,60,AV LIBERTADOR,,ERROR,23.0,20.0,,,0.0,False
2648,M43 1ZW,1932-01-01,15:33,89.0,80,RUTA 9,R01,ERROR,9.0,5.0,,,0.0,False
2650,NTHG LFT,2020-11-28,19:53,105.0,80,AV SIEMPRE VIVA,,PAGADA,25.0,21.0,,,0.0,False
2652,OUTSTDN,2022-05-29,19:54,101.0,40,RUTA 9,R02,APELADA,61.0,59.0,,,0.0,False
2655,WU08 YWC,1932-01-01,00:00,112.0,80,AV SIEMPRE VIVA,R02,APELADA,32.0,28.0,,,0.0,False
2656,GE 1466,1932-01-01,15:34,86.0,60,RUTA 9,R01,APELADA,26.0,23.0,,,0.0,False
2660,0695 DVH,2024-01-05,09:50,46.0,40,RUTA 9,R03,PAGADA,6.0,4.0,,,0.0,False
2661,UW3932,2022-01-19,10:49,95.0,40,RUTA 9,R02,ERROR,55.0,53.0,,,0.0,False
2662,NTHG LFT,2024-01-25,10:49,87.0,40,AV SIEMPRE VIVA,R01,ERROR,47.0,45.0,,,0.0,False
2664,0695 DVH,2020-03-04,19:54,135.0,80,AV SIEMPRE VIVA,R03,PAGADA,55.0,51.0,,,0.0,False
2667,T0Y DR,2021-08-19,19:54,144.0,80,RUTA 9,R03,APELADA,64.0,60.0,,,0.0,False
2669,990 XYK,1932-01-01,09:50,119.0,40,AV LIBERTADOR,R01,PAGADA,79.0,77.0,,,0.0,False
2671,M PX 9357,1932-01-01,10:49,86.0,40,AV LIBERTADOR,R03,APELADA,46.0,44.0,,,0.0,False
2672,TL03 GOG,2022-05-08,00:00,46.0,40,AV LIBERTADOR,R02,PAGADA,6.0,4.0,,,0.0,False
2674,HF 3461,2022-08-16,00:00,62.0,40,AV SIEMPRE VIVA,R03,ERROR,22.0,20.0,,,0.0,False
2679,AI7 OVF,1932-01-01,00:00,111.0,80,AV LIBERTADOR,R03,ERROR,31.0,27.0,,,0.0,False
2681,YLO8 WUE,2024-01-05,10:49,98.0,40,RUTA 9,,IMPAGA,58.0,56.0,,,0.0,False
2686,VNK296 GP,2023-02-26,10:50,89.0,80,RUTA 9,,APELADA,9.0,5.0,,,0.0,False
2687,YLO8 WUE,2021-06-23,09:50,148.0,80,RUTA 9,R03,IMPAGA,68.0,64.0,,,0.0,False
2688,J1S1,2023-09-21,09:50,93.0,60,AV SIEMPRE VIVA,,IMPAGA,33.0,30.0,,,0.0,False
2689,WU 341 A,1932-01-01,19:56,116.0,60,AV SIEMPRE VIVA,R03,PAGADA,56.0,53.0,,,0.0,False
2690,GN64 OTP,1932-01-01,10:50,138.0,80,RUTA 9,R03,PAGADA,58.0,54.0,,,0.0,False
2694,CBM UK,2021-02-17,15:34,110.0,60,AV SIEMPRE VIVA,,APELADA,50.0,47.0,,,0.0,False
2697,VY 90 540,1932-01-01,09:51,74.0,60,AV SIEMPRE VIVA,R02,APELADA,14.0,11.0,,,0.0,False
2700,8B90638,2021-06-23,09:51,127.0,80,RUTA 9,,IMPAGA,47.0,43.0,,,0.0,False
2705,W326 AVE,2023-01-01,15:35,122.0,80,AV LIBERTADOR,R02,ERROR,42.0,38.0,,,0.0,False
2706,691 XC 80,1932-01-01,09:51,121.0,80,AV LIBERTADOR,R02,APELADA,41.0,37.0,,,0.0,False
2708,DK 414 N,2024-01-24,00:00,138.0,60,RUTA 9,R02,ERROR,78.0,75.0,,,0.0,False
2713,N HZ 1002,2020-07-31,10:51,128.0,60,AV LIBERTADOR,R03,PAGADA,68.0,65.0,,,0.0,False
2714,M PX 9357,2023-09-01,09:52,79.0,40,AV LIBERTADOR,R01,ERROR,39.0,37.0,,,0.0,False
2716,HF 3461,2023-03-19,19:57,142.0,80,AV LIBERTADOR,R03,ERROR,62.0,58.0,,,0.0,False
2724,FD 1475,1932-01-01,10:51,59.0,40,RUTA 9,R03,IMPAGA,19.0,17.0,,,0.0,False
2725,CD 056 01,1932-01-01,00:00,104.0,60,AV LIBERTADOR,R01,IMPAGA,44.0,41.0,,,0.0,False
2726,GOOGLE,2021-10-15,15:35,145.0,80,AV LIBERTADOR,,APELADA,65.0,61.0,,,0.0,False
2729,UM 96 201,2022-11-08,00:00,102.0,40,RUTA 9,,IMPAGA,62.0,60.0,,,0.0,False
2730,WU08 YWC,2020-12-15,00:00,118.0,80,AV SIEMPRE VIVA,R02,ERROR,38.0,34.0,,,0.0,False
2733,BM -351,1932-01-01,09:53,80.0,40,AV LIBERTADOR,R02,PAGADA,40.0,38.0,,,0.0,False
2734,OUTSTDN,2022-06-18,00:00,88.0,60,AV LIBERTADOR,R02,APELADA,28.0,25.0,,,0.0,False
2737,VTII AHV,1932-01-01,00:00,141.0,80,AV LIBERTADOR,R02,ERROR,61.0,57.0,,,0.0,False
2738,HK 06 YMX,1932-01-01,15:36,119.0,40,RUTA 9,R03,APELADA,79.0,77.0,,,0.0,False
2740,AI7 OVF,2023-09-04,15:36,133.0,60,AV LIBERTADOR,,ERROR,73.0,70.0,,,0.0,False
2742,AWS 167,2022-02-20,15:36,105.0,80,AV LIBERTADOR,,ERROR,25.0,21.0,,,0.0,False
2743,J1S1,2022-06-05,15:37,108.0,40,AV LIBERTADOR,,ERROR,68.0,66.0,,,0.0,False
2744,INTIGR8,1932-01-01,00:00,96.0,40,AV LIBERTADOR,,IMPAGA,56.0,54.0,,,0.0,False
2745,3646 HBH,1932-01-01,00:00,77.0,40,AV SIEMPRE VIVA,R03,APELADA,37.0,35.0,,,0.0,False
2749,DK 414 N,2021-06-14,00:00,65.0,40,RUTA 9,R03,APELADA,25.0,23.0,,,0.0,False
2750,M43 1ZW,2021-02-06,10:52,75.0,60,AV SIEMPRE VIVA,,IMPAGA,15.0,12.0,,,0.0,False
2753,HF 58 HXP,2021-07-27,15:37,103.0,40,RUTA 9,,ERROR,63.0,61.0,,,0.0,False
2754,WU 341 A,2022-01-04,10:52,80.0,40,AV LIBERTADOR,,APELADA,40.0,38.0,,,0.0,False
2755,UM 96 201,2020-04-20,09:54,67.0,40,AV LIBERTADOR,R02,IMPAGA,27.0,25.0,,,0.0,False
2756,BB 8986,2024-01-01,15:37,104.0,40,AV LIBERTADOR,R03,PAGADA,64.0,62.0,,,0.0,False
2757,FVIO UHP,2023-10-23,15:37,109.0,40,AV LIBERTADOR,R02,APELADA,69.0,67.0,,,0.0,False
2760,BB 8986,2020-02-27,10:52,66.0,40,RUTA 9,,IMPAGA,26.0,24.0,,,0.0,False
2761,GLEN1E,2021-10-09,19:58,105.0,40,RUTA 9,R03,IMPAGA,65.0,63.0,,,0.0,False
2764,BP717,2023-07-26,10:53,103.0,60,AV LIBERTADOR,R03,IMPAGA,43.0,40.0,,,0.0,False
2765,589222,2022-09-09,15:38,112.0,80,RUTA 9,R01,IMPAGA,32.0,28.0,,,0.0,False
2766,HAMSTUR,1932-01-01,15:38,57.0,40,AV SIEMPRE VIVA,R02,ERROR,17.0,15.0,,,0.0,False
2769,HF 3461,2021-10-01,00:00,102.0,80,AV LIBERTADOR,R03,IMPAGA,22.0,18.0,,,0.0,False
2774,WE FLYN,1932-01-01,00:00,102.0,40,AV SIEMPRE VIVA,,IMPAGA,62.0,60.0,,,0.0,False
2778,6NCE831,2022-02-20,00:00,128.0,60,AV LIBERTADOR,R03,APELADA,68.0,65.0,,,0.0,False
2782,BB 8986,1932-01-01,19:59,78.0,60,AV LIBERTADOR,,ERROR,18.0,15.0,,,0.0,False
2783,CD 056 01,1932-01-01,15:38,156.0,80,AV LIBERTADOR,R02,ERROR,76.0,72.0,,,0.0,False
2785,J1S1,2021-09-01,15:38,86.0,60,AV LIBERTADOR,,PAGADA,26.0,23.0,,,0.0,False
2786,UM 96 201,2021-02-02,09:54,99.0,40,AV LIBERTADOR,R03,APELADA,59.0,57.0,,,0.0,False
2788,GE 1466,1932-01-01,09:55,52.0,40,AV LIBERTADOR,R02,ERROR,12.0,10.0,,,0.0,False
2789,CBM UK,2021-09-22,00:00,144.0,80,AV LIBERTADOR,R01,APELADA,64.0,60.0,,,0.0,False
2790,CT5 B876,2023-10-26,19:59,116.0,60,AV SIEMPRE VIVA,R02,ERROR,56.0,53.0,,,0.0,False
2791,8B90638,2021-02-20,19:59,125.0,60,AV LIBERTADOR,R01,PAGADA,65.0,62.0,,,0.0,False
2796,M PX 9357,2020-10-21,15:39,116.0,60,AV LIBERTADOR,R03,PAGADA,56.0,53.0,,,0.0,False
2797,BP717,2020-07-02,15:39,92.0,40,AV SIEMPRE VIVA,,IMPAGA,52.0,50.0,,,0.0,False
2798,OUTSTDN,1932-01-01,10:54,122.0,60,AV SIEMPRE VIVA,R01,PAGADA,62.0,59.0,,,0.0,False
2806,GOOGLE,1932-01-01,09:55,104.0,40,AV LIBERTADOR,,PAGADA,64.0,62.0,,,0.0,False
2810,41 RS TZ,1932-01-01,09:55,60.0,40,AV SIEMPRE VIVA,,ERROR,20.0,18.0,,,0.0,False
2811,DI2 LOT,2022-07-29,09:56,86.0,80,RUTA 9,R01,IMPAGA,6.0,2.0,,,0.0,False
2814,WE FLYN,2020-12-13,15:39,97.0,80,AV SIEMPRE VIVA,R01,ERROR,17.0,13.0,,,0.0,False
2817,WU 341 A,2021-05-08,09:56,112.0,40,AV SIEMPRE VIVA,,IMPAGA,72.0,70.0,,,0.0,False
2820,X IIUME,2020-12-10,20:01,67.0,40,RUTA 9,R02,APELADA,27.0,25.0,,,0.0,False
2821,BB 8986,1932-01-01,00:00,62.0,40,AV LIBERTADOR,R02,IMPAGA,22.0,20.0,,,0.0,False
2824,B 81 JKY,2021-09-23,15:40,142.0,80,RUTA 9,R03,PAGADA,62.0,58.0,,,0.0,False
2825,81-ZF-JD,1932-01-01,10:54,62.0,40,AV LIBERTADOR,,IMPAGA,22.0,20.0,,,0.0,False
2826,W326 AVE,2024-01-06,10:55,138.0,80,AV SIEMPRE VIVA,,PAGADA,58.0,54.0,,,0.0,False
2827,57 777 70,2022-08-26,00:00,146.0,80,AV SIEMPRE VIVA,,PAGADA,66.0,62.0,,,0.0,False
2828,N HZ 1002,2023-04-12,15:40,116.0,60,RUTA 9,,APELADA,56.0,53.0,,,0.0,False
2831,GLEN1E,2021-12-31,09:57,118.0,40,AV LIBERTADOR,R01,ERROR,78.0,76.0,,,0.0,False
2837,W326 AVE,1932-01-01,00:00,151.0,80,AV LIBERTADOR,R01,PAGADA,71.0,67.0,,,0.0,False
2839,YLO8 WUE,2022-11-20,20:01,88.0,40,RUTA 9,,PAGADA,48.0,46.0,,,0.0,False
2845,831 MDB,2023-01-20,09:58,154.0,80,AV LIBERTADOR,R01,IMPAGA,74.0,70.0,,,0.0,False
2847,RFH 373,2022-08-15,09:58,145.0,80,AV SIEMPRE VIVA,,ERROR,65.0,61.0,,,0.0,False
2848,VNK296 GP,2020-09-05,15:40,125.0,60,AV LIBERTADOR,R01,IMPAGA,65.0,62.0,,,0.0,False
2853,M VU 4688,1932-01-01,00:00,109.0,40,AV SIEMPRE VIVA,R02,PAGADA,69.0,67.0,,,0.0,False
2854,UM 96 201,2023-11-05,00:00,129.0,80,AV SIEMPRE VIVA,R01,PAGADA,49.0,45.0,,,0.0,False
2855,990 XYK,1932-01-01,10:56,110.0,60,RUTA 9,R03,IMPAGA,50.0,47.0,,,0.0,False
2857,UW3932,2022-05-13,20:02,130.0,60,AV LIBERTADOR,R01,ERROR,70.0,67.0,,,0.0,False
2858,CBM UK,2020-08-08,00:00,128.0,80,RUTA 9,R03,ERROR,48.0,44.0,,,0.0,False
2862,MX60 NZA,1932-01-01,09:59,141.0,80,RUTA 9,R01,PAGADA,61.0,57.0,,,0.0,False
2863,X IIUME,2022-11-21,00:00,123.0,80,AV SIEMPRE VIVA,R01,APELADA,43.0,39.0,,,0.0,False
2868,PIW 4215,2021-12-23,09:59,112.0,60,RUTA 9,R01,IMPAGA,52.0,49.0,,,0.0,False
2870,X IIUME,2020-05-02,00:00,134.0,80,AV LIBERTADOR,R01,IMPAGA,54.0,50.0,,,0.0,False
2871,GE 1466,1932-01-01,20:02,76.0,40,AV LIBERTADOR,R02,ERROR,36.0,34.0,,,0.0,False
2873,M43 1ZW,1932-01-01,10:57,59.0,40,AV SIEMPRE VIVA,,ERROR,19.0,17.0,,,0.0,False
2877,WU08 YWC,1932-01-01,10:57,118.0,80,AV SIEMPRE VIVA,R01,ERROR,38.0,34.0,,,0.0,False
2878,M43 1ZW,2023-04-26,20:03,70.0,60,AV SIEMPRE VIVA,R02,PAGADA,10.0,7.0,,,0.0,False
2879,589222,2024-02-02,10:58,73.0,40,AV LIBERTADOR,,APELADA,33.0,31.0,,,0.0,False
2885,29 999 61,1932-01-01,10:58,55.0,40,RUTA 9,R03,PAGADA,15.0,13.0,,,0.0,False
2887,VY 90 540,1932-01-01,20:03,118.0,40,RUTA 9,R02,IMPAGA,78.0,76.0,,,0.0,False
2888,41 RS TZ,2021-04-21,10:58,99.0,60,RUTA 9,R03,IMPAGA,39.0,36.0,,,0.0,False
2892,831 MDB,2023-05-24,20:03,117.0,60,AV SIEMPRE VIVA,R03,PAGADA,57.0,54.0,,,0.0,False
2895,57 777 70,2023-09-30,15:42,85.0,40,AV LIBERTADOR,R03,IMPAGA,45.0,43.0,,,0.0,False
2897,99 998 68,2020-01-21,20:04,85.0,80,AV SIEMPRE VIVA,,ERROR,5.0,1.0,,,0.0,False
2899,VTII AHV,1932-01-01,00:00,90.0,80,AV SIEMPRE VIVA,R02,ERROR,10.0,6.0,,,0.0,False
2901,WU08 YWC,1932-01-01,10:58,101.0,40,AV SIEMPRE VIVA,,APELADA,61.0,59.0,,,0.0,False
2906,PIW 4215,1932-01-01,10:00,117.0,60,AV LIBERTADOR,R02,IMPAGA,57.0,54.0,,,0.0,False
2907,BX 55 DOG,2021-11-26,10:00,93.0,60,RUTA 9,R02,IMPAGA,33.0,30.0,,,0.0,False
2908,3646 HBH,2022-11-12,10:59,138.0,80,AV SIEMPRE VIVA,R03,APELADA,58.0,54.0,,,0.0,False
2910,CD 056 01,2022-10-25,15:42,102.0,80,RUTA 9,R02,APELADA,22.0,18.0,,,0.0,False
2911,M43 1ZW,2023-10-10,10:59,68.0,40,AV SIEMPRE VIVA,R01,IMPAGA,28.0,26.0,,,0.0,False
2912,FVIO UHP,1932-01-01,10:59,138.0,80,AV LIBERTADOR,R03,IMPAGA,58.0,54.0,,,0.0,False
2913,CT5 B876,2020-08-05,00:00,143.0,80,AV LIBERTADOR,R02,ERROR,63.0,59.0,,,0.0,False
2916,BHRP 770,1932-01-01,00:00,95.0,40,AV LIBERTADOR,,PAGADA,55.0,53.0,,,0.0,False
2917,6NCE831,1932-01-01,15:43,49.0,40,AV SIEMPRE VIVA,R01,ERROR,9.0,7.0,,,0.0,False
2918,HAMSTUR,2021-05-05,11:00,92.0,80,AV LIBERTADOR,,PAGADA,12.0,8.0,,,0.0,False
2921,WE FLYN,2021-07-19,00:00,121.0,80,RUTA 9,R02,ERROR,41.0,37.0,,,0.0,False
2924,WU08 YWC,2020-05-10,10:01,130.0,80,AV SIEMPRE VIVA,R03,PAGADA,50.0,46.0,,,0.0,False
2925,OUTSTDN,2022-04-08,20:05,68.0,40,RUTA 9,R02,ERROR,28.0,26.0,,,0.0,False
2927,589222,2020-11-14,10:01,55.0,40,AV SIEMPRE VIVA,R03,PAGADA,15.0,13.0,,,0.0,False
2928,YLO8 WUE,2020-12-26,00:00,97.0,40,RUTA 9,R01,ERROR,57.0,55.0,,,0.0,False
2931,N HZ 1002,2022-07-17,15:43,122.0,60,AV LIBERTADOR,R01,ERROR,62.0,59.0,,,0.0,False
2933,WE FLYN,2022-07-04,15:43,136.0,60,AV LIBERTADOR,,ERROR,76.0,73.0,,,0.0,False
2934,BB 8986,2020-12-11,11:00,96.0,80,AV LIBERTADOR,R02,ERROR,16.0,12.0,,,0.0,False
2937,81-ZF-JD,2023-12-17,10:01,87.0,80,AV LIBERTADOR,R01,PAGADA,7.0,3.0,,,0.0,False
2942,691 XC 80,2022-03-02,15:44,123.0,60,AV SIEMPRE VIVA,R01,APELADA,63.0,60.0,,,0.0,False
2944,NTHG LFT,2022-11-10,20:05,47.0,40,RUTA 9,R02,APELADA,7.0,5.0,,,0.0,False
2945,FD 1475,1932-01-01,20:05,107.0,60,AV SIEMPRE VIVA,R03,APELADA,47.0,44.0,,,0.0,False
2947,OUTSTDN,1932-01-01,00:00,77.0,60,AV SIEMPRE VIVA,R02,ERROR,17.0,14.0,,,0.0,False
2953,INTIGR8,2021-12-26,15:44,154.0,80,AV LIBERTADOR,R02,IMPAGA,74.0,70.0,,,0.0,False
2957,691 XC 80,2020-12-05,11:00,135.0,60,AV LIBERTADOR,R02,PAGADA,75.0,72.0,,,0.0,False
2958,GLEN1E,2021-01-07,10:02,64.0,40,RUTA 9,R03,IMPAGA,24.0,22.0,,,0.0,False
2960,8B90638,1932-01-01,11:01,55.0,40,AV SIEMPRE VIVA,R03,APELADA,15.0,13.0,,,0.0,False
2961,3646 HBH,2021-04-03,10:02,127.0,60,AV LIBERTADOR,R03,ERROR,67.0,64.0,,,0.0,False
2962,GLEN1E,2022-11-06,00:00,149.0,80,AV SIEMPRE VIVA,,ERROR,69.0,65.0,,,0.0,False
2965,T0Y DR,2020-11-08,11:01,137.0,80,RUTA 9,R03,PAGADA,57.0,53.0,,,0.0,False
2966,BP717,1932-01-01,15:45,112.0,40,AV LIBERTADOR,R03,APELADA,72.0,70.0,,,0.0,False
2970,DK 414 N,2022-01-28,10:02,89.0,40,AV LIBERTADOR,R02,APELADA,49.0,47.0,,,0.0,False
2972,W326 AVE,2020-07-02,00:00,113.0,60,AV LIBERTADOR,,ERROR,53.0,50.0,,,0.0,False
2973,29 999 61,1932-01-01,10:02,102.0,80,AV SIEMPRE VIVA,R01,APELADA,22.0,18.0,,,0.0,False
2978,831 MDB,2023-03-11,00:00,139.0,60,AV SIEMPRE VIVA,R02,ERROR,79.0,76.0,,,0.0,False
2981,X IIUME,2021-07-23,00:00,81.0,60,RUTA 9,R02,IMPAGA,21.0,18.0,,,0.0,False
2982,HF 58 HXP,2020-06-24,10:03,97.0,60,AV LIBERTADOR,,PAGADA,37.0,34.0,,,0.0,False
2983,589222,2020-12-08,00:00,62.0,40,AV SIEMPRE VIVA,R03,APELADA,22.0,20.0,,,0.0,False
2984,M20 CPR,2022-06-03,10:03,84.0,60,RUTA 9,R01,PAGADA,24.0,21.0,,,0.0,False
2985,J1S1,2021-11-21,00:00,116.0,60,AV SIEMPRE VIVA,R01,IMPAGA,56.0,53.0,,,0.0,False
2989,691 XC 80,2022-10-30,11:01,117.0,60,AV SIEMPRE VIVA,R01,PAGADA,57.0,54.0,,,0.0,False
2990,INTIGR8,2023-03-15,15:46,110.0,80,AV LIBERTADOR,R01,IMPAGA,30.0,26.0,,,0.0,False
2992,J1S1,2022-01-01,10:03,118.0,80,AV LIBERTADOR,R03,ERROR,38.0,34.0,,,0.0,False
2993,INTIGR8,2021-04-26,00:00,114.0,80,RUTA 9,R02,APELADA,34.0,30.0,,,0.0,False
2997,CBM UK,1932-01-01,15:46,54.0,40,AV LIBERTADOR,R01,IMPAGA,14.0,12.0,,,0.0,False
2998,990 XYK,1932-01-01,20:07,87.0,60,AV LIBERTADOR,,PAGADA,27.0,24.0,,,0.0,False
3001,MX60 NZA,2020-05-25,15:46,118.0,60,AV LIBERTADOR,R01,APELADA,58.0,55.0,,,0.0,False
3002,8B90638,2021-10-24,15:47,88.0,60,AV LIBERTADOR,R03,APELADA,28.0,25.0,,,0.0,False
3008,GCP332,2021-01-11,11:03,116.0,80,RUTA 9,,APELADA,36.0,32.0,,,0.0,False
3009,BB 8986,2022-03-04,00:00,104.0,60,RUTA 9,R03,PAGADA,44.0,41.0,,,0.0,False
3010,UM 96 201,1932-01-01,20:08,57.0,40,AV SIEMPRE VIVA,R03,PAGADA,17.0,15.0,,,0.0,False
3013,FD 1475,2020-11-30,11:03,118.0,60,RUTA 9,R02,APELADA,58.0,55.0,,,0.0,False
3014,RFH 373,2020-01-28,00:00,120.0,80,AV LIBERTADOR,R03,PAGADA,40.0,36.0,,,0.0,False
3017,FD 1475,1932-01-01,10:04,109.0,60,RUTA 9,,IMPAGA,49.0,46.0,,,0.0,False
3018,GCP332,2023-02-13,10:04,79.0,60,AV LIBERTADOR,R01,PAGADA,19.0,16.0,,,0.0,False
3022,HAMSTUR,1932-01-01,15:47,132.0,60,RUTA 9,,IMPAGA,72.0,69.0,,,0.0,False
3023,57 777 70,2023-05-14,15:47,75.0,40,AV LIBERTADOR,R03,PAGADA,35.0,33.0,,,0.0,False
3036,990 XYK,1932-01-01,20:08,93.0,80,AV LIBERTADOR,R02,APELADA,13.0,9.0,,,0.0,False
3037,GOOGLE,2023-02-22,20:09,86.0,40,AV LIBERTADOR,R02,IMPAGA,46.0,44.0,,,0.0,False
3040,BM -351,1932-01-01,20:09,111.0,80,RUTA 9,R02,APELADA,31.0,27.0,,,0.0,False
3042,T0Y DR,2023-04-28,00:00,73.0,60,RUTA 9,,IMPAGA,13.0,10.0,,,0.0,False
3046,GLEN1E,2023-04-23,20:09,76.0,40,AV SIEMPRE VIVA,R03,ERROR,36.0,34.0,,,0.0,False
3049,RFH 373,1932-01-01,00:00,150.0,80,RUTA 9,,APELADA,70.0,66.0,,,0.0,False
3051,CBM UK,1932-01-01,20:09,99.0,80,RUTA 9,,IMPAGA,19.0,15.0,,,0.0,False
3053,M VU 4688,2021-03-29,10:05,105.0,60,RUTA 9,R03,PAGADA,45.0,42.0,,,0.0,False
3054,AWS 167,1932-01-01,10:05,81.0,40,AV LIBERTADOR,R03,IMPAGA,41.0,39.0,,,0.0,False
3055,YLO8 WUE,1932-01-01,00:00,108.0,80,AV LIBERTADOR,R02,IMPAGA,28.0,24.0,,,0.0,False
3057,8B90638,2020-07-03,00:00,139.0,60,RUTA 9,,PAGADA,79.0,76.0,,,0.0,False
3058,UW3932,1932-01-01,15:48,93.0,80,RUTA 9,,IMPAGA,13.0,9.0,,,0.0,False
3059,831 MDB,2021-08-29,00:00,109.0,40,AV LIBERTADOR,R03,ERROR,69.0,67.0,,,0.0,False
3064,FD 1475,2023-09-01,20:10,108.0,80,AV LIBERTADOR,R02,APELADA,28.0,24.0,,,0.0,False
3066,VY 90 540,2023-12-11,20:10,102.0,40,AV LIBERTADOR,R02,PAGADA,62.0,60.0,,,0.0,False
3067,T0Y DR,2021-06-08,00:00,110.0,80,AV LIBERTADOR,R03,APELADA,30.0,26.0,,,0.0,False
3068,M20 CPR,1932-01-01,11:05,115.0,40,AV LIBERTADOR,,PAGADA,75.0,73.0,,,0.0,False
3070,PIW 4215,2020-11-10,10:05,74.0,60,RUTA 9,,ERROR,14.0,11.0,,,0.0,False
3072,UW3932,2023-01-05,00:00,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0,,,0.0,False
3073,691 XC 80,1932-01-01,20:10,120.0,60,AV SIEMPRE VIVA,,ERROR,60.0,57.0,,,0.0,False
3075,810 TCH,2023-06-17,20:11,109.0,80,AV LIBERTADOR,,ERROR,29.0,25.0,,,0.0,False
3076,99 998 68,2021-01-30,00:00,118.0,40,AV SIEMPRE VIVA,R02,ERROR,78.0,76.0,,,0.0,False
3077,B 81 JKY,2023-06-19,00:00,112.0,40,AV SIEMPRE VIVA,R01,IMPAGA,72.0,70.0,,,0.0,False
3083,VTII AHV,2022-10-09,20:11,94.0,60,RUTA 9,R03,PAGADA,34.0,31.0,,,0.0,False
3084,CT5 B876,2020-08-08,20:11,85.0,40,AV LIBERTADOR,,APELADA,45.0,43.0,,,0.0,False
3086,GE 1466,1932-01-01,10:06,76.0,40,RUTA 9,R03,APELADA,36.0,34.0,,,0.0,False
3087,B 81 JKY,2022-12-21,20:11,82.0,40,AV LIBERTADOR,R03,IMPAGA,42.0,40.0,,,0.0,False
3088,HAMSTUR,1932-01-01,10:06,94.0,40,AV LIBERTADOR,,ERROR,54.0,52.0,,,0.0,False
3089,TL03 GOG,2020-06-14,15:49,106.0,60,AV LIBERTADOR,,IMPAGA,46.0,43.0,,,0.0,False
3091,589222,2023-07-05,00:00,121.0,60,AV LIBERTADOR,,IMPAGA,61.0,58.0,,,0.0,False
3093,INTIGR8,2022-08-22,15:49,107.0,80,AV LIBERTADOR,R02,IMPAGA,27.0,23.0,,,0.0,False
3094,T0Y DR,2021-08-14,15:49,91.0,60,RUTA 9,,ERROR,31.0,28.0,,,0.0,False
3095,810 TCH,2020-05-06,20:12,48.0,40,AV LIBERTADOR,R02,IMPAGA,8.0,6.0,,,0.0,False
3100,NTHG LFT,2020-09-30,20:12,90.0,60,AV LIBERTADOR,R01,PAGADA,30.0,27.0,,,0.0,False
3102,BHRP 770,2021-04-11,20:12,55.0,40,RUTA 9,,PAGADA,15.0,13.0,,,0.0,False
3104,UM 96 201,2024-01-28,20:12,90.0,60,AV SIEMPRE VIVA,,APELADA,30.0,27.0,,,0.0,False
3109,8B90638,2024-01-15,20:13,68.0,60,AV LIBERTADOR,R02,IMPAGA,8.0,5.0,,,0.0,False
3110,0695 DVH,2020-08-14,00:00,114.0,40,RUTA 9,,IMPAGA,74.0,72.0,,,0.0,False
3111,DK 414 N,2023-10-07,11:05,85.0,40,AV LIBERTADOR,R02,IMPAGA,45.0,43.0,,,0.0,False
3112,M PX 9357,2020-12-01,00:00,69.0,40,AV LIBERTADOR,,ERROR,29.0,27.0,,,0.0,False
3113,T0Y DR,2023-07-02,15:50,122.0,60,RUTA 9,R03,ERROR,62.0,59.0,,,0.0,False
3114,VTII AHV,2022-01-26,00:00,92.0,80,AV SIEMPRE VIVA,,PAGADA,12.0,8.0,,,0.0,False
3117,OUTSTDN,2023-02-23,11:06,53.0,40,AV LIBERTADOR,R02,IMPAGA,13.0,11.0,,,0.0,False
3122,J1S1,1932-01-01,11:06,91.0,60,AV SIEMPRE VIVA,R01,APELADA,31.0,28.0,,,0.0,False
3125,6EVY261,2022-12-05,00:00,138.0,60,AV LIBERTADOR,R01,ERROR,78.0,75.0,,,0.0,False
3127,M PX 9357,2020-01-26,11:07,50.0,40,AV LIBERTADOR,R02,ERROR,10.0,8.0,,,0.0,False
3128,831 MDB,2023-12-16,00:00,60.0,40,AV SIEMPRE VIVA,R01,PAGADA,20.0,18.0,,,0.0,False
